Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SPT,,49.6,,,,,,,,32.3,59.78,,,53.7,3.32,0.5,1.63,28.51,0.98,,36.73,50.55,,0.38,,,,,,771.64,,,3.4,4.3,,0.39,0.56,0.13,,40.93,,88.64,18.29,91.19,77.09,,,,,,10.69,,142.68,,4.28,,,,,792.65,41.96,,,,320.61,,,,285.35,0.98,,,,,,,,,,,,,2766653510.9999995,Packaged Software,Technology Services
SPWR,,25.53,,,,,,,102,30,28.11,,,24.7,,0.1,0.23,0.0,0.94,85.12,55.71,41.22,,1.24,,,,,,,3.63,2.18,0.14,0.17,,0.23,,,,,,42.51,,20.45,14.15,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,382221.7,,,,4,1264884010.0,Engineering & Construction,Industrial Services
SPXC,75.37,67.39,,22.5,,28.2,23,17.8,99.22,14.9,78.52,,16.35,72.46,4.23,0.2,0.16,169.85,1.28,92.85,42.16,58.47,2.44,0.62,,,,34.89,26.18,48.89,21.44,17.25,4.07,4.5,2.87,0.46,9.2,2.21,,27.44,9.63,26.6,7.17,95.56,39.28,6.22,,5.53,,13.86,6.13,76.86,34.11,6.32,4.26,,,,,45.87,,3.78,,,38.09,61.23,4.03,3.97,,0.81,4.01,54.98,11.83,8.64,,9.41,,,88.01,,,8,3604381793.0,Building Products,Producer Manufacturing
SQ,35.75,61.28,,72.9,,20.2,28.9,,0.81,21.9,71.01,,,65,2.44,0.98,1.64,71.5,1.82,2.53,6.81,83.96,4.78,0.38,,,,33.94,24.8,70.5,15.21,17.86,1.39,1.63,2.95,0.51,2.31,1.23,,15.61,20.87,45.17,11.39,83.27,35.11,,,3.47,,4.79,2.29,55,25.72,0.7,1.88,,,,,81.06,2.94,,,10.92,62.97,59.96,1.03,2.28,7.55,1.81,2.39,201.2,4.74,4.41,,5.7,,0.39,,,,4,32230351795.0,Information Technology Services,Technology Services
SQM,,59.63,,42.5,136.8,114.8,147.7,,33.58,65.5,53.03,24.81,,59.15,3.14,0.89,0.47,40.33,2.19,176.98,35.32,51.07,2.55,0.91,,9.72,3.29,8.41,8.39,,6.38,5.62,2.59,2.63,11.89,0.46,,,5.24,9.41,23.86,,,40.37,34.56,9.87,,0.81,,30.23,2.47,433.66,186.71,3,2.21,,,,,,4.09,0.53,,,21.86,,6.07,1.17,2.49,1.47,0.42,29.96,21.02,0.9,,0.71,,,14.51,,,10,16483895654.369904,Chemicals: Specialty,Process Industries
SQSP,51.41,69.78,,26.9,,,,,,,43.03,,22.44,62.77,2.6,0.55,0.51,46.53,0.76,,18.31,8.47,5.02,,,,,114.95,54.01,27.65,37.8,30.06,4.93,6.11,0.87,,22.1,3.78,,73.04,,,15.35,32.07,74.21,1.17,,,,4.31,,,,,5.84,,,,,26.49,,,,,24.79,,,,,0.76,,44.96,16.58,,,,,,,,,2,4039537988.0,Information Technology Services,Technology Services
SR,10.53,44.93,,4.4,5,18.9,0.8,,2.37,11.9,48.21,5.96,10.36,43.7,0.74,,,65.18,0.48,54.81,50.3,42.07,5.85,1.35,,0.71,4.67,17.1,11.03,154.48,15.5,10.09,2.96,3.25,5.85,0.31,2.1,1.46,4.67,14.31,2.85,8.14,1.92,69.84,36.5,2.33,,9.42,,17.8,1.22,15.67,15.59,1.79,1.37,,,,,96.67,1.17,0.8,,,4.21,19.61,1.46,82.52,1.96,0.35,2.34,7.24,5.69,7.86,,3.54,,,15.02,,,10,3190380397.9999995,Gas Distributors,Utilities
SRAD,21.47,59.29,,66.5,,24.9,5.4,6,1.44,36.4,70.03,,3.13,61.93,2.3,0.9,6.54,12.49,1.54,10.46,388.61,27.59,0.14,0.06,,,,34.04,8.69,35.43,28.61,13.75,2.61,3.15,2.94,0.39,8.89,2.58,,47.31,,56.32,15.55,8.33,78.88,1.74,,2.59,,10,3.95,131.47,290.47,,7.61,,,,,134.27,,,,,30.54,,,,,1.54,1.36,155.52,5.86,3.1,,4.86,,1.22,,,,5,3153458668.0,Packaged Software,Technology Services
SRCL,40.83,50.58,,0.9,,3.9,,,309.03,,28.49,,23.39,40.27,2.09,0.05,0.02,60.83,1.13,,46.06,74.98,5.64,0.77,,,,57.73,21.9,,22.56,14.12,2.68,2.87,1.73,0.46,,,,21.99,,113.23,3.38,49.29,38.58,1.84,,1.37,,5.13,2.23,160.08,146.23,3.04,2.14,,,,,,,1.18,,,72.33,,,1.83,,1.13,0.67,10.34,2.8,1.44,,1.7,,1.29,675.89,,,5,4138493462.000001,Environmental Services,Industrial Services
SRE,17.47,49.56,,7.9,4.4,10.4,8,1.2,3.04,10.8,51.16,3.92,17.5,47.99,1.01,0.02,0.01,83.14,0.46,21.25,94.26,52.47,6.13,1.11,,0.53,2.96,28.25,15.95,,21.7,12.91,4.76,6.35,3.54,0.33,,,2.99,16.18,,6.77,,77.01,42.86,2.22,,22.39,,20.5,1.84,17.76,18.2,3.08,3.93,,,,,,1.26,1.26,,,10.54,,,8.26,1.97,0.41,3.46,5.47,3.89,10.51,,3.16,,,22.47,,,10,46002350163.00001,Electric Utilities,Utilities
SSD,22.05,56.99,0.8,20.6,5.2,25,25.1,26.8,13.68,21.3,51.1,0.69,,55.43,7.32,0.98,0.66,193.38,3.69,164.72,31.37,57.63,1.04,0.31,,0.14,0.56,18.55,15.81,37.79,,,,3.73,5.39,0.64,9.88,2.68,0.58,21.15,22.64,,,158.75,46.46,,,15.03,,20.12,4.62,24.82,24.49,0.9,3.75,,0.78,1.21,,37.85,3.12,1.39,,25.29,23.68,31.63,0.98,1.85,8.92,2.21,12.09,41.61,18.78,19.71,,16.63,,1.68,40.46,,,10,6486272858.0,Building Products,Producer Manufacturing
SSL,,46.75,,,,,,,,8,46.06,9.31,,46.77,1.31,0.85,0.34,6.8,2.33,89.66,55.45,35.03,5.74,0.95,,0.23,9.29,7.06,7.06,4.65,,,,0.6,14.16,0.39,11.82,44.21,9.29,2.75,,44.98,3.28,13.97,41.74,5.17,,3.04,,16.15,0.52,8.52,2.39,,0.26,,,,,2.25,0.37,0.25,,,2.25,,,0.9,0.53,1.58,2.2,10.5,7.34,5.18,,9.64,,,52.27,,,8,8119428768.1674,Chemicals: Major Diversified,Process Industries
SSNC,38.04,59.84,1.4,5,18.4,6.2,25,,3.32,7.3,71.79,3.78,18.35,63.1,1.98,0.17,0.07,75.71,1.16,,6.79,51.68,3.3,1.06,,0.19,1.29,17.88,12.05,26.15,16.42,11.31,4.11,4.39,5.59,0.38,16.78,5.11,1.33,13.16,10.87,11.32,4.85,65.95,49.07,2.74,,12.33,,22.97,2.88,27.53,15.2,1.26,3.37,,0.49,0.82,,20.13,,0.81,,,15.99,21.62,2.88,1.06,,1.16,4.13,259.28,9.72,11.08,,6.16,,6.16,39.64,,,10,13736654120.0,Information Technology Services,Technology Services
SSRM,,55.38,2.6,4.7,,,3.8,,1.37,11.9,62.68,1.24,,56.39,0.62,1.33,1.21,5.7,3.54,223.83,17.41,20.7,,0.1,,0.14,1.24,,,10.96,5.75,3.76,1.25,0.91,,0.6,8.68,9.22,4.92,13.62,3.07,,,13.56,31.48,16.81,,,,18.34,0.38,,5.7,,0.96,,,,,11.48,0.31,0.36,,,4.19,,,0.34,0.38,1.78,,,,,,4.56,,8.88,81.43,,,7,3062137468.1975427,Precious Metals,Non-Energy Minerals
SSTK,,37.68,0.6,8.4,16.7,17.4,18.4,,,9.6,38.92,3.83,,36.3,2.74,0.17,1.33,30.66,0.56,,8.35,35.45,0.36,0.11,,0.28,3.83,15.4,7.05,40.21,,,,1.24,6.49,0.52,3.08,2.51,3.92,6.15,29.44,9.02,8.21,60.28,58.24,12.52,,5.33,,6.41,2.08,23.4,7.46,0.32,1.27,,0.24,2.62,,40.33,,0.42,,,13.76,,0.34,0.6,,0.56,4.63,90.55,12.11,8.93,,3.77,,6.63,18.36,,,10,1473094207.0,Internet Software/Services,Technology Services
ST,,51.94,1.5,5,,,17.8,,,11.4,63.21,1.33,,55.35,1.79,0.68,0.27,36.41,1.77,90.76,64.21,69.69,7.61,1.29,,0.14,1.33,37.8,16.2,27.04,11.36,8.86,1.99,2.06,2.65,0.37,7.6,5.58,1.33,9.47,4.92,7.36,2.89,45.08,30.53,2.96,,0.21,,13.45,1.82,910.13,10.28,,1.35,,,,,18,,0.6,,,11.2,,,0.88,,1.31,0.1,13.16,3.1,0.27,,1.91,,10.85,16.25,,,9,5775286141.999999,Electronic Equipment/Instruments,Electronic Technology
STAG,10.93,32.99,,3.6,0.7,,7.2,19.8,5.73,6.6,32.4,4.08,4.81,29.66,1.39,0.13,0.01,37.49,0.97,,225.1,60.71,4.85,0.85,,1.7,3.93,32.58,16.45,24.45,,16.09,,12.95,3.07,0.52,52.93,5.74,3.94,41.67,7.89,8.51,8.45,39.47,80.05,2.52,,25.43,,34.74,2.04,36.05,43.19,18,9.17,,1.38,0.56,15.47,17.43,2.11,1.08,,,16.17,20.25,,1.41,2.34,0.97,3,243.12,5.02,5.58,,4.04,,1.16,56.8,,,8,6737641827.0,Real Estate Investment Trusts,Finance
STE,7.58,36.35,,11.9,8.9,16.4,21.2,5.6,5.92,12.7,28.64,1.44,17.35,31.66,4.81,0.24,0.08,228.56,2.33,95.58,32.9,66.73,1.77,0.39,,0.26,0.95,28.62,17.6,41.51,25.66,15.95,4.46,4.81,3.49,0.63,11.57,2.64,1.01,24.92,18.22,9.72,6.47,251.97,43.19,6.21,,7.79,,17.23,3.55,56.71,28.82,2.02,4.42,,1.41,2.32,,38.26,10.77,1.09,,,22.79,48.15,1.79,2.28,90.7,1.49,3.66,26.7,8.59,6.37,,6.75,,1.03,64.56,,,10,22670331894.0,Medical Specialties,Health Technology
STEP,66.73,66.1,,,,,,,,,61.5,1.7,38.97,65.84,1.79,0.13,0.67,59.92,1.14,,120.74,26.82,1.16,0.79,,0.95,1.7,21.69,17.61,31.03,,,5.49,6.1,4.61,0.1,19.68,3.3,1.59,31.88,,30.83,18.85,36.08,54.2,15.72,,6.97,,22.51,11.1,76.82,57.34,,5.61,,,,,28.25,,,,,25.93,234.05,,,,1.14,1.38,194.54,9.71,8.32,,6.67,,0.15,,,,4,3518011418.0,Investment Managers,Finance
STER,23.05,62.71,1.7,8.2,,25.6,,60.8,550.19,19.3,69.22,,4.63,63.5,1.83,0.43,0.13,16.85,1.62,,35.69,76.8,5.83,0.77,,,,63.95,22.07,34.6,,,,2.89,1.56,0.5,8.36,3.73,,15.57,,10.77,7.8,15.87,39.29,0.82,,,,4.33,2.25,,18.93,,2.09,,,,,25.15,,,,,18.4,,,,,1.62,,50.88,2.64,,,6.65,,1.7,,,,1,1300466972.0,Data Processing Services,Technology Services
STGW,53.33,45.46,,,,26.9,,,,21.8,37.49,,23.66,42.09,0.97,0.11,0.08,6.79,0.9,,81.57,97.48,3.83,6,,,,12.56,5.22,23.28,,,,0.91,7.96,0.08,3.92,13.49,,7.92,,15.61,6.09,9.98,35.41,1.11,,0.01,,3.95,2.61,,11.32,,0.36,,,,,10.43,,,,,6.47,,,,,0.9,,58.51,7.42,0.04,,1.99,,14.46,,,,5,1458463085.0000002,Miscellaneous Commercial Services,Commercial Services
STLA,,31.01,,26,,43.7,75.4,24.7,17.78,27.4,26.55,12.61,,29.26,2.16,0.52,1.23,13.23,1.14,52.48,84.73,15.15,1.3,0.39,,0.29,12.6,1.56,1.09,10.53,2.42,1.22,0.16,0.15,64.1,0.4,1.45,7.33,12.6,3.66,41.49,,,19.12,18.11,11.63,,7.55,,9.66,0.43,2.8,2.33,0.14,0.21,,,,,14.89,0.36,1,,,2.62,2.27,0.12,0.29,1.26,0.85,6.57,44.72,13.49,16.61,,10.32,,16.46,4.29,,,10,60528330969.80063,Motor Vehicles,Consumer Durables
STLD,,62.78,8.8,39.1,19.3,61.4,76.5,,44.71,35.4,62.11,2.93,,64.14,5.44,0.47,0.41,129.93,2.35,74.35,27.76,36.8,0.97,0.33,,0.14,1.4,8.14,6.97,25.69,9.45,7.53,1.17,1.2,12.29,0.61,4.68,4.24,1.43,13.02,25.68,,,101.63,18.95,48.08,,11.1,,15.34,2.21,10.42,10.42,0.28,1.13,,0.33,2.18,,25.25,1.05,1.37,,65.48,7.82,12.35,0.42,0.75,2.4,1.19,13.52,27.38,21.14,22.54,,19.19,,8,16.02,,,9,16350757972.000002,Steel,Non-Energy Minerals
STNE,19.2,39.05,,1.1,,25.7,18.6,,34.95,51.1,39.12,,,38.81,1.05,0.39,1.28,11.22,1.36,,55.19,727.06,2.14,0.61,,,,4.63,3.62,,2.2,1.94,1.07,1.21,21.6,0.29,,,,7.74,,20.65,8.77,17.22,73.31,7.29,,15.98,,48.08,1.22,9.67,9.71,,1.51,,,,,,1.13,,,5.59,,,,,2.96,1.36,4.04,157.89,15.7,13.21,,23.48,,,,,,4,3407478732.0,Packaged Software,Technology Services
STNG,25.73,48.56,2.9,10.6,37.9,24.7,77.5,52.7,,14.8,36.61,4.45,,46.43,3.49,0.97,0.23,69.48,2.67,5.63,15.19,34.19,0.98,0.34,,0.11,2.23,5.41,4.35,5.28,5.64,4.57,3.13,3.11,18.48,0.73,58.95,23.39,2.3,5.81,30.64,,,63.65,62.14,5.23,,47.36,,53.28,1.28,5.46,5.59,0.22,2.61,,,,,4.38,0.57,1.65,,,4.22,4.86,0.22,0.46,1.28,2.63,15.73,22,21.47,25.28,,18.45,,23.76,32.02,,,5,3118457909.0000005,Marine Shipping,Transportation
STR,,65.48,,,,36.5,,,,26.5,80.64,7.26,,71.65,0.99,0.57,0.02,23.54,5.34,,28.66,30.61,3.07,0.7,,0.94,7.26,90.87,8.57,20.58,,,4.11,4.7,1.1,0.32,22.82,7.54,5.11,53.97,,,,0.0,50.3,2.96,,,,42.26,1.25,,12.18,,3.48,,,,,12.31,0.82,,,,4.64,,,,1.25,5.34,,0.68,0.67,,,4.19,,6.49,,,,2,4085781116.0,Investment Trusts/Mutual Funds,Miscellaneous
STRA,12.65,33.21,,,,,,,12.71,1.7,32.77,4.05,,32.21,3.6,1.01,1.3,87.93,1.57,,31.14,26.27,0.92,0.12,,0.53,2.73,12.75,9.81,15.05,,,1.64,1.76,7.84,0.77,11.69,6.43,2.73,15.78,,,,85.07,47.07,,,9.84,,13.81,1.29,18.06,19.28,,1.8,,,,,15.18,3.14,0.91,,,11.83,16.55,,0.92,11.54,1.57,5.47,70.74,8.67,7.17,,5.9,,5.66,27.22,,,9,1867815007.0,Other Consumer Services,Consumer Services
STRL,49.13,76.18,,28.3,,26,42,60.8,13.99,13.2,87.02,,10.99,80.76,4.14,0.66,1.39,159.76,1.24,,31.68,53.76,1.24,0.58,,,,18.69,14.93,11.95,,10.59,2.01,2.26,5.35,0.34,18.9,7.97,,26.26,23.77,13.7,8.34,44.14,18.04,8.39,,7.85,,11.04,7.36,30.66,30.54,0.83,2.41,,,,,12.83,9.83,6.73,,,10.69,12.25,1.22,1.75,71,1.24,9.18,82.15,23.18,26.61,,12.12,,1.47,108.68,,,7,2280537140.0,Engineering & Construction,Industrial Services
STVN,,44.54,3.4,53.7,,20.2,24.3,,6.54,17.8,49.68,0.3,,44.38,4.26,0.16,0.25,18.36,1.74,131.03,121.1,81.86,1.25,0.24,,0.11,0.3,29.86,20.02,,24.27,17.5,4.18,4.64,3.35,0.6,,,0.3,29.61,,8.72,7.51,26.49,28.91,33.37,,11.27,,15.49,4.15,37.02,35.79,,4.19,,,,,,2.65,,,,32.87,,,,4.42,1.13,5.99,15.13,11.22,10.32,,7.7,,,,,,5,7774223963.0,Medical Specialties,Health Technology
STX,47.4,59.98,2.6,,1.7,,,,256.62,,63.57,2.85,15.49,61.47,1.1,0.44,0.24,110.98,1.08,82.61,119.23,26.45,5.45,,,2.19,2.53,35.29,26.34,41.31,15.08,12.85,3,4.19,2.83,,10.14,2.84,2.53,15.91,,89.2,16.28,61.68,23.45,1.27,,5.11,,6.44,,72.06,86.7,,3.61,,,,,36.19,,2.62,,,26.03,32.27,,3.14,,0.68,4.56,47.07,16.91,,,6.59,,3.64,25.57,,,9,13250325050.0,Computer Peripherals,Electronic Technology
STZ,4.1,39.45,1.9,,5.9,4.4,18,,,11.2,31.37,1.83,,35.05,3.17,0.02,0.01,245.6,1.25,148.57,78.7,31.72,7.71,1.55,,0.28,1.56,48.93,35.44,34.06,24.08,14.07,5.38,5.49,2.04,0.34,16.09,3.68,1.65,17.84,11.21,11.28,5.76,284.91,51.28,8.2,,5.69,,33.25,5.66,79.48,18.41,,4.42,,,,,27.4,,0.91,,,14.87,,,1.92,,0.53,2.32,11.75,5.22,6.2,,12.83,,3.61,32.7,,,7,47725997447.0,Beverages: Alcoholic,Consumer Non-Durables
SU,6.88,61.12,5.4,12.7,24.3,66.9,,,,35.1,69.22,5.54,,65.43,2.31,0.23,0.15,39.99,1.46,59.31,89.1,43.22,0.9,0.35,,0.41,4.04,7.72,4.76,9.71,,,1.74,1.51,12.95,0.49,15.76,12.53,4.07,11.29,27.47,,,34.54,40.62,12.47,,13.76,,17.33,1.58,9.27,10.37,0.56,1.31,,,,,8.28,0.9,0.83,,,4.7,6.53,0.42,0.58,1.71,0.93,8.6,15.19,13.91,17.57,,9.31,,8.71,23.96,,,8,45631665642.9528,Integrated Oil,Energy Minerals
SUM,7.93,53.91,,12,,15.8,11.7,,0.42,3,69.81,,,58.29,1.93,0.94,0.19,38.86,2.62,43.32,31.8,40.34,3.31,0.66,,,,16.81,10.49,70.05,12.91,8.35,2.07,2.7,5.95,0.52,3.85,1.91,,17.73,15.72,20.76,20.36,37.34,29.25,2.53,,8.06,,12.23,1.57,18.16,23.41,2,1.67,,,,,30.49,1.85,,,,11.11,27.47,1.87,1.49,3.29,2.01,4.48,15.75,9.6,8.95,,5.64,,,29.22,,,9,3805768549.0,Construction Materials,Non-Energy Minerals
SUN,3.52,52.77,,15.2,0.5,10.9,26.4,0.1,21.8,28.4,59.13,6.5,,54.89,2.41,0.12,0.03,53.61,1.26,15.58,17.71,10.88,5.12,1.82,,0.83,6.43,11.22,9.71,93.66,11.75,8.46,5.63,0.63,8.91,0.3,0.68,2.19,6.55,9.71,23.09,,4.29,42.1,6.41,3.03,,3.27,,3.39,1.68,7.09,13.12,0.92,0.21,,,,,22.98,1.41,1.07,,,10.87,10.03,0.87,0.96,3.42,0.72,9.02,32.4,19,44.9,,9.59,,,26.81,,,7,4630933399.0,Wholesale Distributors,Distribution Services
SUPN,14.86,58.26,,6.1,,,,,198.24,4.1,72.06,,,63.68,4.41,1.12,8.69,32.88,1.91,392.25,28.6,83.72,0.33,0.04,,,,40.38,12.34,9.79,,,,2.4,2.48,0.73,24.51,8.52,,18.08,,86.83,3.55,32.19,88.34,,,0.83,,6.45,1.89,369.42,111.83,,2.89,,,,,11.74,5.66,0.75,,7.77,11.72,18.76,,0.92,6.45,1.69,0.4,199.15,3.73,0.56,,0.65,,17.39,22.52,,,9,1595794355.0,Pharmaceuticals: Major,Health Technology
SVC,,50.69,,,12,9.3,29.1,134.2,,13.8,52.03,2.27,,51.4,,0.03,,4.62,0.31,,164.36,,11.03,5.5,,,17.29,50.68,12.57,31.62,,10.52,3.27,3.34,1.97,0.14,10.58,26.09,17.29,,30.08,,0.77,8.14,32.49,0.63,,,,10.63,0.76,,,,0.4,,,,3.5,3.84,,0.22,,,3.84,,,0.2,0.86,0.31,,,1.83,,,2.81,,33.24,77,,,6,1322062357.0,Real Estate Investment Trusts,Finance
SVV,,56.53,,29.3,,50.8,,99.3,17.02,22.7,60.24,,,57.71,1.49,0.66,0.13,10.15,1.03,19.61,54.4,3.03,7.65,3.06,,,,28.07,16.74,36.26,12.75,9.05,1.68,1.85,3.56,0.22,5.11,4.75,,17.03,,7.59,7.42,0.0,57.81,1.42,,2.47,,6.97,3.92,44.71,19.15,,1.09,,,,,21.8,,,,,9.53,,,,,0.87,2.05,13.7,6.27,12.58,,9.16,,,,,,3,3167337121.0,Specialty Stores,Retail Trade
SWI,26.94,63.15,,,,,6.4,,,0.5,75.29,,9.38,67.52,0.6,0.37,0.13,12.86,0.62,,42.15,44.23,4.87,0.97,,,,18.21,12.82,17.91,,,4.07,4.3,5.49,0.43,24.02,8.55,,12.02,,7.37,4.49,11.35,89.11,1.52,,2.96,,23.03,1.66,101.06,12.58,,2.79,,,,,11.61,,,,,10.39,21.9,,0.71,,0.62,0.72,297.71,6.78,1.68,,1.97,,5.66,,,,2,1657266871.0000002,Packaged Software,Technology Services
SWK,16.17,61.06,1.5,,5,,,,,9.4,62.68,3.8,4.65,60.47,2.08,0.06,0.05,108.47,1.27,158.52,76.81,32.57,6.45,0.76,,0.9,2.99,53.58,22.4,22.9,13.06,9.81,1.43,1.47,1.87,0.39,6.42,5.99,3.02,19.02,,65.27,1.57,89.47,28.33,2.06,,,,7.1,1.91,,29.96,,1.04,,,,,16.27,,0.69,,,12.03,19.91,,1.42,,0.42,,9.6,2.4,,,14.34,,5.98,15.74,,,9,13479646938.0,Tools & Hardware,Consumer Durables
SWKS,4.07,46.05,1.2,14.9,11.8,14,20.5,28.7,6.62,14.7,52.73,5.3,,48.03,7.21,2.25,1.06,98.72,5.75,138.57,21.48,58,0.9,0.19,,0.39,2.8,17.99,11.55,10.03,15.43,10.28,3.68,3.54,5.56,0.77,35.29,9.78,2.86,15.29,15.7,,,89.63,40.47,23.54,,17.85,,19.44,2.49,20.35,14.25,1.44,3.64,,0.62,0.53,,10.34,1.8,0.79,,11.76,9.27,13.92,1.7,0.9,5.11,4.29,9.36,27.7,11.29,12.63,,11.87,,9.4,14.67,,,10,15653944952.0,Semiconductors,Electronic Technology
SWN,,71.39,,93.6,,,,,14.58,13.7,78.77,,,76.31,,0.01,,7.11,0.53,,142.41,32.53,,1.14,,,,,,,5.79,4.44,2.43,2.15,,0.38,,,,6.5,20.08,,,3.39,40.41,1.14,,,,2.91,2.08,,888.75,,1.39,,,,,,9.12,1.6,,,4.51,,,1.8,2.09,0.53,,,,,,1.15,,3.49,,,,6,7115451104.0,Integrated Oil,Energy Minerals
SWTX,62.23,32.32,,,,,,,,,29.35,,,29.9,19.5,7.04,54.38,30.55,7.91,533.84,625.06,64.88,,0.01,,,,,,,,,4.18,22.02,,0.9,,,,,,33.92,320.01,0.0,95.76,,,,,,4.09,,,,26.12,,,,,,,,7.04,6.14,,,,,4.09,7.77,,,,,,,,0.32,,,,,1648088979.0000002,Pharmaceuticals: Major,Health Technology
SWX,18.17,56.39,,,3.2,,,,1.9,9.2,64.03,4.01,,58.47,1.12,0.55,0.12,74.26,1.58,,23.62,60.13,5.55,1.49,,0.97,3.31,19.6,10.57,21.19,24.02,12.95,7.55,1.87,5.1,0.29,8.85,8.81,3.31,20.16,,14.43,,70.07,18.09,1.51,,3.44,,8.29,1.52,29.35,29.18,,1.01,,,,,11.41,1.6,0.82,,,3.99,8.46,,827.94,1.97,1.58,1.53,5.41,4.78,5.47,,3.36,,4.23,21.78,,,9,4566640459.0,Gas Distributors,Utilities
SXI,8.45,47.18,0.8,7.9,7.9,12.7,17.9,6.4,81.7,4.2,33.55,1.03,,42.4,6.19,1.21,0.82,176.17,3.37,79.5,52.65,62.61,1.47,0.3,,0.17,0.68,21.31,16.62,29.38,,,2.8,2.95,4.69,0.62,10.04,3.45,0.68,22.92,18,,,119.98,39.13,24.71,,10.14,,15.58,3.33,28.65,25.51,2.24,2.9,,,,,28.98,3,1.81,,44.53,22.64,27.34,1.68,1.69,7.92,2.69,7.29,31.7,11.44,11.93,,11.86,,3.83,31.8,,,10,1712651368.0,Electronic Equipment/Instruments,Electronic Technology
SXT,35.12,52.67,0.2,4.3,1.7,1.8,0.8,,,3.1,53.53,2.53,5.85,52.06,4.77,0.13,0.05,77.9,4.16,205.12,40.62,71.56,3.14,0.63,,0.58,2.1,25.85,18.61,35.2,20.01,16.14,2.94,2.61,3.87,0.53,7.42,3.37,2.1,22.61,7.19,12.37,5.6,79.09,31.35,5.51,,5.83,,10.1,3.13,37.63,27.62,39.46,2.2,,2.39,2.56,,29.58,2.54,0.99,,458.18,18.59,38.89,,2.05,5.27,1.72,4.35,12.51,8.48,8.28,,6.02,,1.9,24.89,,,10,2695121212.0,Food: Specialty/Candy,Consumer Non-Durables
SYK,40.88,49.87,,12,9,17,12.6,3.7,33.62,12.3,56.89,1.43,5.79,49.77,5.86,0.28,0.16,360.5,1.68,228.87,62.77,59.38,2.33,0.62,,0.28,0.9,34.54,27.77,52.01,26.04,21.63,6.05,6.82,2.9,0.51,13.1,2.04,0.9,26.72,11.21,12.01,8.25,327.71,63.63,,,16.12,,19.76,6.95,40.19,32.1,4.46,6.44,,2.14,3.18,,49.4,,1.28,,,40.59,47.51,3.39,3.03,,0.95,8.89,57.25,13.37,18.58,,11.14,,1.09,56.42,,,10,111187685730.99998,Medical Specialties,Health Technology
SYM,,70.58,,,,,44.5,,,115.9,86.97,,,78.13,1.47,0.83,,28.51,1.31,35.21,30.32,22.82,,,,,,,,36.14,8.45,6.92,1.03,1.33,,0.27,3.69,2.09,,79.19,,,39.84,0.0,14.34,,,,,,7.02,,,,1.54,,,,,41.34,,,,12.67,30.48,,,,7.02,1.18,,,,,,,,,,,,,2575352656.9999995,Industrial Machinery,Producer Manufacturing
SYNA,,45.27,,10.6,,,12.9,,,,41.36,,,43.88,2.55,3.16,0.86,74.62,4.19,87.4,49.33,52.41,20.49,0.7,,,,,61.46,,6.55,15.34,2.87,3.2,,0.52,,,,21.43,2.23,39.73,12.63,85.69,45.84,,,13.09,,,2.01,24.07,,,3.11,,,,,,,1.54,,,22.06,,,0.98,8.16,3.78,4.79,,,9.86,,4.73,,,35.03,,,8,3363511422.0,Semiconductors,Electronic Technology
